AtcoCode,NaptanCode,CommonName,StopType,Easting,Northing,LocalityCode,Longitude,Latitude,Indicator,Town,Street,Status,LocalityName
700000008293,,Cloghan Road,BusCoachTramOnStreetPoint,292605,348402,N0000003,-6.5756942,54.3758477,,,,active,Armagh
700000008294,,Mullanasilla Road,BusCoachTramOnStreetPoint,292189,348127,N0000003,-6.5821831,54.3734563,,,,active,Armagh
700000008295,,Woodview,BusCoachTramOnStreetPoint,291706,347628,N0000003,-6.5897647,54.3690634,,,,active,Armagh
700000008296,,Mullaghbane Crossroads,BusCoachTramOnStreetPoint,291392,347264,N0000003,-6.5947067,54.3658473,,,,active,Armagh
700000008297,,Annaclare,BusCoachTramOnStreetPoint,290581,346636,N0000003,-6.6073712,54.3603519,,,,active,Armagh
700000008298,,Portadown Road,BusCoachTramOnStreetPoint,290170,346873,N0000003,-6.6136267,54.3625596,,,,active,Armagh
700000008299,,Elim Church,BusCoachTramOnStreetPoint,289298,346380,N0000003,-6.627172,54.3582799,,,,active,Armagh
700000008300,,Dillon Heights,BusCoachTramOnStreetPoint,289015,346141,N0000003,-6.6316,54.3561851,,,,active,Armagh
700000008301,,Dean's Bridge,BusCoachTramOnStreetPoint,288601,345846,N0000003,-6.6380596,54.3536077,,,,active,Armagh
700000008304,,Tullcallidy Road,BusCoachTramOnStreetPoint,281114,342840,N0000003,-6.753992,54.3278583,,,,active,Armagh
700000008305,,Cormeen Road,BusCoachTramOnStreetPoint,280885,342623,N0000003,-6.7575716,54.325944,,,,active,Armagh
700000008306,,Lisgally Road,BusCoachTramOnStreetPoint,280612,342099,N0000003,-6.7619086,54.3212788,,,,active,Armagh
700000008307,,Lappins Corner,BusCoachTramOnStreetPoint,280395,341538,N0000003,-6.7653897,54.3162709,,,,active,Armagh
700000008308,,Balteagh Road,BusCoachTramOnStreetPoint,279621,340612,N0000003,-6.777565,54.3080739,,,,active,Armagh
700000008309,,Derryhaw Road,BusCoachTramOnStreetPoint,279174,340573,N0000003,-6.7844408,54.307793,,,,active,Armagh
700000008310,,Derryhaw Orange Hall Junction,BusCoachTramOnStreetPoint,279019,340057,N0000003,-6.7869578,54.3031825,,,,active,Armagh
700000008311,,Gunn Bridge,BusCoachTramOnStreetPoint,278332,337553,N0000003,-6.7981633,54.2807985,,,,active,Armagh
700000008312,,Mullinary Road,BusCoachTramOnStreetPoint,277560,336945,N0000003,-6.8101346,54.2754599,,,,active,Armagh
700000008313,,Drumahean Road,BusCoachTramOnStreetPoint,277405,336778,N0000003,-6.8125571,54.27398,,,,active,Armagh
700000008314,,Gormleys Road Juncton,BusCoachTramOnStreetPoint,277175,336585,N0000003,-6.8161299,54.2722827,,,,active,Armagh
700000008315,,Carrolls Crossroads,BusCoachTramOnStreetPoint,276152,336582,N0000003,-6.8318405,54.2724116,,,,active,Armagh
700000008316,,Carrolls Crossroads,BusCoachTramOnStreetPoint,276164,336512,N0000003,-6.8317048,54.2717757,,,,active,Armagh
700000008317,,Gormleys Road Junction,BusCoachTramOnStreetPoint,277176,336596,N0000003,-6.8161203,54.2723811,,,,active,Armagh
700000008318,,Drumahean Road,BusCoachTramOnStreetPoint,277419,336775,N0000003,-6.8123443,54.2739588,,,,active,Armagh
700000008319,,Mullanary Road,BusCoachTramOnStreetPoint,277559,336950,N0000003,-6.8101476,54.2755082,,,,active,Armagh
700000008320,,Gunn Bridge,BusCoachTramOnStreetPoint,278290,337538,N0000003,-6.7988119,54.2806702,,,,active,Armagh
700000008321,,Derryhaw Orange Hall,BusCoachTramOnStreetPoint,278978,340053,N0000003,-6.787555,54.3031535,,,,active,Armagh
700000008322,,Cormeen Road Junction,BusCoachTramOnStreetPoint,279133,340538,N0000003,-6.7850798,54.307485,,,,active,Armagh
700000008323,,Balteagh Road,BusCoachTramOnStreetPoint,279645,340603,N0000003,-6.7771988,54.3079893,,,,active,Armagh
700000008324,,Lappins Corner,BusCoachTramOnStreetPoint,280355,341475,N0000003,-6.7660241,54.3157123,,,,active,Armagh
700000008325,,Lisagally Road,BusCoachTramOnStreetPoint,280591,342074,N0000003,-6.7622385,54.3210589,,,,active,Armagh
700000008326,,Cormeen Road,BusCoachTramOnStreetPoint,280892,342646,N0000003,-6.7574522,54.3261445,,,,active,Armagh
700000008327,,Tullicaddy Road,BusCoachTramOnStreetPoint,281113,342820,N0000003,-6.7540115,54.3276717,,,,active,Armagh
700000008328,,Scott's House,BusCoachTramOnStreetPoint,281565,343267,N0000003,-6.7469476,54.3316171,,,,active,Armagh
700000008329,,Scott's House,BusCoachTramOnStreetPoint,281536,343254,N0000003,-6.7473867,54.331503,,,,active,Armagh
700000008330,,Hart's House,BusCoachTramOnStreetPoint,285753,340617,N0000003,-6.6833406,54.3071291,,,,active,Armagh
700000008331,,Lislea School,BusCoachTramOnStreetPoint,285484,340201,N0000003,-6.6875963,54.3034425,,,,active,Armagh
700000008332,,Crosskeys Orange Hall,BusCoachTramOnStreetPoint,284830,338860,N0000003,-6.6980585,54.2915016,,,,active,Armagh
700000008333,,Loughlins Corner,BusCoachTramOnStreetPoint,284285,337603,N0000003,-6.7067793,54.2803022,,,,active,Armagh
700000008334,,Ballybrolly Road Junction,BusCoachTramOnStreetPoint,287830,336626,N0000003,-6.6526569,54.270932,,,,active,Armagh
700000008335,,Foley Primary School,BusCoachTramOnStreetPoint,290410,337158,N0000003,-6.6128716,54.2752646,,,,active,Armagh
700000008336,,Ameen Crossroads,BusCoachTramOnStreetPoint,290953,336761,N0000003,-6.604696,54.2715993,,,,active,Armagh
700000008337,,Quinn's Crossroads,BusCoachTramOnStreetPoint,292378,335677,N0000003,-6.5831643,54.2616091,,,,active,Armagh
700000008338,,Leonard's Shop,BusCoachTramOnStreetPoint,293267,334904,N0000003,-6.569767,54.254506,,,,active,Armagh
700000008339,,Vallelys Crossroads,BusCoachTramOnStreetPoint,294610,334168,N0000003,-6.5494004,54.24765,,,,active,Armagh
700000008340,,Ballylane Road,BusCoachTramOnStreetPoint,295176,333419,N0000003,-6.5409582,54.2408187,,,,active,Armagh
700000008341,,Ballylane Road,BusCoachTramOnStreetPoint,295186,333413,N0000003,-6.5407655,54.2407668,,,,active,Armagh
700000008342,,Vallelys Crossroads,BusCoachTramOnStreetPoint,294632,334122,N0000003,-6.5490775,54.2472329,,,,active,Armagh
700000008343,,Boyles Corner,BusCoachTramOnStreetPoint,293290,334903,N0000003,-6.5694145,54.2544928,,,,active,Armagh
700000008344,,Quinns Crossroads,BusCoachTramOnStreetPoint,292402,335641,N0000003,-6.5828073,54.2612815,,,,active,Armagh
700000008345,,Ameen Crossroads,BusCoachTramOnStreetPoint,290996,336763,N0000003,-6.6040356,54.2716097,,,,active,Armagh
700000008346,,Foley Primary School,BusCoachTramOnStreetPoint,290411,337180,N0000003,-6.6128863,54.2754583,,,,active,Armagh
700000008347,,Ballymacnab Chapel,BusCoachTramOnStreetPoint,288944,338696,N0000003,-6.6349045,54.2893318,,,,active,Armagh
700000008348,,Ferla Crossroads,BusCoachTramOnStreetPoint,289381,336884,N0000003,-6.6287809,54.2729807,,,,active,Armagh
700000008349,,Mcbrides Mill,BusCoachTramOnStreetPoint,287873,336622,N0000003,-6.6519983,54.2708887,,,,active,Armagh
700000008350,,Tassagh Bridge,BusCoachTramOnStreetPoint,286913,335959,N0000003,-6.6668788,54.265104,,,,active,Armagh
700000008351,,St Patrick's High School,BusCoachTramOnStreetPoint,284010,334537,N0000003,-6.7118268,54.2528147,,,,active,Armagh
700000008352,,New Holland,BusCoachTramOnStreetPoint,284528,333701,N0000003,-6.7041493,54.2452174,,,,active,Armagh
700000008353,,Mcardles Lane,BusCoachTramOnStreetPoint,284376,332623,N0000003,-6.7067831,54.2355606,,,,active,Armagh
700000008354,,St Patrick's High School,BusCoachTramOnStreetPoint,283942,334559,N0000003,-6.7128608,54.253021,,,,active,Armagh
700000008355,,Clea Primary School,BusCoachTramOnStreetPoint,283932,330702,N0000003,-6.7141267,54.2183803,,,,active,Armagh
700000008356,,Flanagan's Lane,BusCoachTramOnStreetPoint,284373,329466,N0000003,-6.7077149,54.2072071,,,,active,Armagh
700000008357,,Flanagan's Lane,BusCoachTramOnStreetPoint,284379,329482,N0000003,-6.7076185,54.2073498,,,,active,Armagh
700000008358,,Clea Primary School,BusCoachTramOnStreetPoint,283908,330740,N0000003,-6.7144839,54.2187256,,,,active,Armagh
700000008359,,Mcardles Lane,BusCoachTramOnStreetPoint,284354,332605,N0000003,-6.7071254,54.2354026,,,,active,Armagh
700000008360,,New Holland,BusCoachTramOnStreetPoint,284505,333689,N0000003,-6.7045054,54.2451134,,,,active,Armagh
700000008361,,Lenagh's House,BusCoachTramOnStreetPoint,285411,332776,N0000003,-6.690829,54.2367692,,,,active,Armagh
700000008362,,Main Street,BusCoachTramOnStreetPoint,286137,331306,N0000003,-6.6801187,54.223439,,,,active,Armagh
700000008363,,Main Street,BusCoachTramOnStreetPoint,286132,331322,N0000003,-6.6801884,54.2235917,,,,active,Armagh
700000008364,,Lenagh's House,BusCoachTramOnStreetPoint,285274,332667,N0000003,-6.6929617,54.2358086,,,,active,Armagh
700000008365,,Post Office,BusCoachTramOnStreetPoint,283070,328978,N0000003,-6.7278132,54.2030367,,,,active,Armagh
700000008366,,Post Office,BusCoachTramOnStreetPoint,283053,328996,N0000003,-6.7280687,54.2032011,,,,active,Armagh
700000008367,,Derrynoose Junction,BusCoachTramOnStreetPoint,281191,332383,N0000003,-6.7556801,54.2339192,,,,active,Armagh
700000008368,,Derrynoose Chapel,BusCoachTramOnStreetPoint,280312,331940,N0000003,-6.7692424,54.2300805,,,,active,Armagh
700000008369,,Murrays Crossroads,BusCoachTramOnStreetPoint,278753,330561,N0000003,-6.7934937,54.2179356,,,,active,Armagh
700000008370,,Murrays Crossroads,BusCoachTramOnStreetPoint,278745,330563,N0000003,-6.7936224,54.2179579,,,,active,Armagh
700000008371,,Tullyhirm Crossroads,BusCoachTramOnStreetPoint,278048,332945,N0000003,-6.8036781,54.2394592,,,,active,Armagh
700000008372,,Tullyhirm Crossroads,BusCoachTramOnStreetPoint,278028,332934,N0000003,-6.8039971,54.23936,,,,active,Armagh
700000008373,,Derrynoose Chapel,BusCoachTramOnStreetPoint,280227,331862,N0000003,-6.7705649,54.229397,,,,active,Armagh
700000008374,,Grays Lane,BusCoachTramOnStreetPoint,282006,332614,N0000003,-6.743122,54.2358642,,,,active,Armagh
700000008375,,Grays Lane,BusCoachTramOnStreetPoint,281981,332577,N0000003,-6.7435154,54.2355359,,,,active,Armagh
700000008376,,Aghavilly Road,BusCoachTramOnStreetPoint,285176,339617,N0000003,-6.6925312,54.2982429,,,,active,Armagh
700000008377,,Killyreavy Road,BusCoachTramOnStreetPoint,285502,336345,N0000003,-6.6884594,54.2688022,,,,active,Armagh
700000008378,,The Hermitage,BusCoachTramOnStreetPoint,284269,337592,N0000003,-6.7070279,54.2802061,,,,active,Armagh
700000008379,,Crosskeys Orange Hall,BusCoachTramOnStreetPoint,284829,338900,N0000003,-6.6980625,54.291861,,,,active,Armagh
700000008380,,Aghavilly Road,BusCoachTramOnStreetPoint,285167,339636,N0000003,-6.692664,54.298415,,,,active,Armagh
700000008381,,Atm Feeds,BusCoachTramOnStreetPoint,285506,340199,N0000003,-6.6872978,54.3034148,,,,active,Armagh
700000008382,,Hart's House,BusCoachTramOnStreetPoint,285750,340626,N0000003,-6.6833839,54.3072122,,,,active,Armagh
700000008383,,Caramoyle Estate,BusCoachTramOnStreetPoint,285463,333956,N0000003,-6.6897383,54.2473526,,,,active,Armagh
700000008384,,Caramoyle Estate,BusCoachTramOnStreetPoint,285439,333944,N0000003,-6.6901098,54.2472488,,,,active,Armagh
700000008385,,Campbells Crossroads,BusCoachTramOnStreetPoint,282824,334708,N0000003,-6.7300029,54.2545397,,,,active,Armagh
700000008386,,22-30 Riverdale Park,BusCoachTramOnStreetPoint,281896,338269,N0000003,-6.7432328,54.2866718,,,,active,Armagh
700000008387,,Madden Church,BusCoachTramOnStreetPoint,281895,338251,N0000003,-6.7432491,54.2865185,,,,active,Armagh
700000008388,,Campbells Crossroads,BusCoachTramOnStreetPoint,282799,334713,N0000003,-6.730385,54.2545887,,,,active,Armagh
700000008389,,The Temple,BusCoachTramOnStreetPoint,283849,337137,N0000003,-6.7136015,54.2761886,,,,active,Armagh
700000008390,,Kilcreevy,BusCoachTramOnStreetPoint,284258,337827,N0000003,-6.7071307,54.2823185,,,,active,Armagh
700000008391,,Callanbridge Road,BusCoachTramOnStreetPoint,286211,345744,N0000003,-6.674831,54.3530977,,,,active,Armagh
700000008392,,Railway Bridge,BusCoachTramOnStreetPoint,285758,346065,N0000003,-6.6817006,54.35606,,,,active,Armagh
700000008393,,Blacksmiths Shop,BusCoachTramOnStreetPoint,284528,346432,N0000003,-6.7005129,54.3595582,,,,active,Armagh
700000008394,,Lime Kilns,BusCoachTramOnStreetPoint,283449,346662,N0000003,-6.7170407,54.3618055,,,,active,Armagh
700000008395,,Rectory Gates,BusCoachTramOnStreetPoint,282502,347245,N0000003,-6.7314471,54.3671911,,,,active,Armagh
700000008396,,Drumsallon Crossroads,BusCoachTramOnStreetPoint,280921,347822,N0000003,-6.755644,54.3726251,,,,active,Armagh
700000008397,,Drumsallon Crossroads,BusCoachTramOnStreetPoint,280655,348189,N0000003,-6.7595914,54.3759653,,,,active,Armagh
700000008398,,Killymaddy Crossroads,BusCoachTramOnStreetPoint,279876,349362,N0000003,-6.7712642,54.3866303,,,,active,Armagh
700000008399,,Battleford Road,BusCoachTramOnStreetPoint,279437,350377,N0000003,-6.777755,54.3958076,,,,active,Armagh
700000008400,,Tullymore Crossroads,BusCoachTramOnStreetPoint,278759,351897,N0000003,-6.7877791,54.4095645,,,,active,Armagh
700000008403,,Tullymore Crossroads,BusCoachTramOnStreetPoint,278768,351906,N0000003,-6.7876392,54.4096442,,,,active,Armagh
700000008404,,Battleford Road,BusCoachTramOnStreetPoint,279468,350341,N0000003,-6.7772884,54.395487,,,,active,Armagh
700000008405,,Killymaddy Crossroads,BusCoachTramOnStreetPoint,279873,349338,N0000003,-6.7713193,54.3864078,,,,active,Armagh
700000008406,,Drumsallon School,BusCoachTramOnStreetPoint,280643,348182,N0000003,-6.7597835,54.3759042,,,,active,Armagh
700000008407,,Drumsallon Crossroads,BusCoachTramOnStreetPoint,280942,347827,N0000003,-6.7552796,54.3726698,,,,active,Armagh
700000008408,,Rectory Gates,BusCoachTramOnStreetPoint,282492,347242,N0000003,-6.7315923,54.3671679,,,,active,Armagh
700000008409,,Bennetts Shop,BusCoachTramOnStreetPoint,283051,347049,N0000003,-6.7230621,54.365342,,,,active,Armagh
700000008410,,Lime Kilns,BusCoachTramOnStreetPoint,283454,346672,N0000003,-6.7169615,54.3618955,,,,active,Armagh
700000008411,,Blacksmiths Shop,BusCoachTramOnStreetPoint,284526,346418,N0000003,-6.7005472,54.3594384,,,,active,Armagh
700000008412,,Callanbridge Road,BusCoachTramOnStreetPoint,286229,345716,N0000003,-6.6745624,54.3528432,,,,active,Armagh
700000008413,,Todds Corner,BusCoachTramOnStreetPoint,284600,348155,N0000003,-6.6989565,54.3750192,,,,active,Armagh
700000008414,,Kearneys House,BusCoachTramOnStreetPoint,285334,346771,N0000003,-6.688019,54.3624687,,,,active,Armagh
700000008415,,Allens Corner,BusCoachTramOnStreetPoint,283389,348261,N0000003,-6.7175105,54.3761739,,,,active,Armagh
700000008416,,Tullysaran Old School,BusCoachTramOnStreetPoint,282472,348539,N0000003,-6.7315538,54.3788177,,,,active,Armagh
700000008417,,Kilpatricks Corner,BusCoachTramOnStreetPoint,281848,349280,N0000003,-6.740943,54.3855807,,,,active,Armagh
700000008418,,Chapel,BusCoachTramOnStreetPoint,281951,349851,N0000003,-6.7392012,54.3906854,,,,active,Armagh
700000008419,,Chapel,BusCoachTramOnStreetPoint,281960,349850,N0000003,-6.7390665,54.3906826,,,,active,Armagh
700000008420,,McDowells Hill,BusCoachTramOnStreetPoint,289999,351845,N0000003,-6.6147424,54.4072435,,,,active,Armagh
700000008421,,Greenhall,BusCoachTramOnStreetPoint,287960,354194,N0000003,-6.6454411,54.4286881,,,,active,Armagh
700000008422,,Lislaslay Road,BusCoachTramOnStreetPoint,287151,354144,N0000003,-6.6579172,54.4283782,,,,active,Armagh
700000008425,,Lislaslay Road,BusCoachTramOnStreetPoint,287151,354109,N0000003,-6.6579233,54.4280629,,,,active,Armagh
700000008426,,Greggs Mill,BusCoachTramOnStreetPoint,289596,351270,N0000003,-6.6211647,54.4021414,,,,active,Armagh
700000008427,,DiamondCallan Lodge,BusCoachTramOnStreetPoint,288411,351444,N0000003,-6.639354,54.403911,,,,active,Armagh
700000008428,,DiamondCallan Lodge,BusCoachTramOnStreetPoint,288344,351427,N0000003,-6.6403905,54.4037699,,,,active,Armagh
700000008429,,Blackwatertown Road,BusCoachTramOnStreetPoint,284882,351010,N0000003,-6.6937597,54.4006166,,,,active,Armagh
700000008430,,Mullanary Road,BusCoachTramOnStreetPoint,284589,351448,N0000003,-6.6981428,54.4045973,,,,active,Armagh
700000008432,,Main Street,BusCoachTramOnStreetPoint,284407,352416,N0000003,-6.7006764,54.4133222,,,,active,Armagh
700000008433,,Main Street,BusCoachTramOnStreetPoint,284357,352408,N0000003,-6.7014478,54.4132594,,,,active,Armagh
700000008434,,Village,BusCoachTramOnStreetPoint,284212,352294,N0000003,-6.703754,54.4122559,,,,active,Armagh
700000008435,,Mullanary Road,BusCoachTramOnStreetPoint,284578,351443,N0000003,-6.6983165,54.4045619,,,,active,Armagh
700000008436,,Blackwatertown Road,BusCoachTramOnStreetPoint,284878,350995,N0000003,-6.6938302,54.4004802,,,,active,Armagh
700000008437,,Kilpatricks Corner,BusCoachTramOnStreetPoint,281850,349270,N0000003,-6.7409215,54.3854895,,,,active,Armagh
700000008438,,Tullsaran Old School,BusCoachTramOnStreetPoint,282475,348533,N0000003,-6.7315059,54.3787671,,,,active,Armagh
700000008439,,Allens Corner,BusCoachTramOnStreetPoint,283387,348256,N0000003,-6.7175426,54.3761311,,,,active,Armagh
700000008440,,Todds Corner,BusCoachTramOnStreetPoint,284550,348138,N0000003,-6.6997305,54.3748748,,,,active,Armagh
700000008441,,Kearneys House,BusCoachTramOnStreetPoint,285336,346778,N0000003,-6.6879871,54.3625329,,,,active,Armagh
700000008442,,Railway Bridge,BusCoachTramOnStreetPoint,285712,346085,N0000003,-6.6824026,54.3562446,,,,active,Armagh
700000008443,,Abbey Road,BusCoachTramOnStreetPoint,276311,343434,N0000003,-6.8276504,54.3339275,,,,active,Armagh
700000008444,,Doogary Road,BusCoachTramOnStreetPoint,276461,341653,N0000003,-6.8258033,54.3179077,,,,active,Armagh
700000008445,,Doogary Road,BusCoachTramOnStreetPoint,276465,341635,N0000003,-6.8257372,54.3177504,,,,active,Armagh
700000008446,,Cortynan Road,BusCoachTramOnStreetPoint,276308,343420,N0000003,-6.8277334,54.3337991,,,,active,Armagh
700000008447,,Derryhennett,BusCoachTramOnStreetPoint,282209,335242,N0000003,-6.73929,54.2594348,,,,active,Armagh
700000008448,,Derryhennett,BusCoachTramOnStreetPoint,282195,335230,N0000003,-6.7395081,54.2593293,,,,active,Armagh
700000008449,,Lislea School,BusCoachTramOnStreetPoint,280388,334508,N0000003,-6.767377,54.25314,,,,active,Armagh
700000008450,,Lislea School,BusCoachTramOnStreetPoint,280364,334546,N0000003,-6.7677416,54.2534768,,,,active,Armagh
700000008451,,Drumhillery Church,BusCoachTramOnStreetPoint,279149,336293,N0000003,-6.7859246,54.2693614,,,,active,Armagh
700000008452,,Drumhillery Church,BusCoachTramOnStreetPoint,279157,336289,N0000003,-6.7857889,54.2693247,,,,active,Armagh
700000008453,,City of Armagh High School,BusCoachTramOnStreetPoint,287580,346259,N0000003,-6.653631,54.3574899,,,,active,Armagh
700000008454,,St Patrick's Grammar School,BusCoachTramOnStreetPoint,287249,345953,N0000003,-6.6588103,54.3547984,,,,active,Armagh
700000008455,,Ulsterbus Garage,BusCoachTramOnStreetPoint,287322,346101,N0000003,-6.6576512,54.3561222,,,,active,Armagh
700000008456,,Saints & Scholars Integrated PS,BusCoachTramOnStreetPoint,289221,345732,N0000003,-6.6285961,54.3524716,,,,active,Armagh
700000008457,,Mullinure Lane,BusCoachTramOnStreetPoint,287616,347010,N0000003,-6.6528546,54.3642313,,,,active,Armagh
700000008458,,Legar Hill,BusCoachTramOnStreetPoint,286258,345590,N0000003,-6.674193,54.3517054,,,,active,Armagh
700000008459,,Legar Hill,BusCoachTramOnStreetPoint,286253,345577,N0000003,-6.6742737,54.3515895,,,,active,Armagh
700000008460,,St Catherine's College,BusCoachTramOnStreetPoint,286755,345100,N0000003,-6.6666579,54.347228,,,,active,Armagh
700000008461,,St Catherine's College,BusCoachTramOnStreetPoint,286762,345091,N0000003,-6.6665519,54.3471388,,,,active,Armagh
700000008462,,St Brigid's High School,BusCoachTramOnStreetPoint,286912,344991,N0000003,-6.6643125,54.3462149,,,,active,Armagh
700000008463,,St Brigid's High School,BusCoachTramOnStreetPoint,286914,344980,N0000003,-6.6642466,54.3461171,,,,active,Armagh
700000008464,,Mount St Catherine's Primary School,BusCoachTramOnStreetPoint,287007,345165,N0000003,-6.6628014,54.3477614,,,,active,Armagh
700000008465,,Mount St Catherine's Primary School,BusCoachTramOnStreetPoint,287164,345192,N0000003,-6.6603394,54.347984,,,,active,Armagh
